sale_id,product_id,region_id,sale_date,quantity,discount,total_amount
2874,9,1,2024-12-24,2,0.05,9.5
2875,8,4,2023-12-02,2,0.0,40.0
2876,9,3,2024-02-05,20,0.05,95.0
2877,6,5,2024-06-05,49,0.15,1249.5
2878,4,4,2024-04-22,45,0.05,2565.0
2879,5,1,2023-11-05,40,0.05,8360.0
2880,1,5,2023-07-20,8,0.1,8640.0
2881,3,4,2024-05-15,31,0.15,3952.5
2882,3,2,2024-05-03,34,0.15,4335.0
2883,8,3,2023-07-23,3,0.0,60.0
2884,8,2,2024-05-14,11,0.0,220.0
2885,8,3,2023-10-25,42,0.15,714.0
2886,6,4,2023-08-09,16,0.0,480.0
2887,3,1,2024-10-24,26,0.05,3705.0
2888,1,1,2023-08-29,2,0.0,2400.0
2889,2,1,2023-07-30,5,0.1,3600.0
2890,5,5,2023-03-19,37,0.05,7733.0
2891,3,2,2024-03-14,25,0.0,3750.0
2892,3,1,2023-09-26,6,0.05,855.0
2893,10,5,2023-04-25,43,0.05,81.7
2894,4,1,2023-05-14,29,0.15,1479.0
2895,2,1,2023-10-30,22,0.0,17600.0
2896,9,5,2024-04-25,18,0.15,76.5
2897,3,2,2023-08-30,44,0.1,5940.0
2898,2,1,2024-03-06,32,0.0,25600.0
2899,8,4,2024-03-13,23,0.15,391.0
2900,1,4,2024-03-10,14,0.1,15120.0
2901,6,3,2024-10-10,29,0.1,783.0
2902,8,2,2024-04-01,15,0.05,285.0
2903,9,3,2024-03-23,34,0.0,170.0
2904,5,3,2024-01-18,28,0.0,6160.0
2905,1,5,2024-09-21,34,0.1,36720.0
2906,10,4,2023-10-07,23,0.1,41.4
2907,5,1,2024-04-14,42,0.1,8316.0
2908,7,3,2024-05-17,23,0.05,6555.0
2909,9,1,2024-10-01,34,0.0,170.0
2910,10,1,2024-11-17,9,0.15,15.299999999999999
2911,6,4,2024-09-22,4,0.0,120.0
2912,1,2,2023-02-07,15,0.0,18000.0
2913,10,4,2023-06-17,48,0.05,91.19999999999999
2914,5,5,2023-11-16,3,0.15,561.0
2915,10,1,2023-01-22,6,0.0,12.0
2916,6,1,2023-07-28,12,0.1,324.0
2917,5,3,2023-06-18,4,0.15,748.0
2918,7,4,2024-07-28,4,0.05,1140.0
2919,10,2,2024-11-22,19,0.0,38.0
2920,10,2,2023-11-26,37,0.0,74.0
2921,7,1,2023-09-13,28,0.05,7980.0
2922,1,4,2024-11-08,39,0.1,42120.0
2923,1,4,2023-05-04,20,0.05,22800.0
2924,2,1,2024-08-26,27,0.05,20520.0
2925,3,2,2023-08-12,37,0.1,4995.0
2926,4,2,2024-01-06,41,0.1,2214.0
2927,8,4,2024-02-10,19,0.05,361.0
2928,5,1,2024-01-18,36,0.0,7920.0
2929,8,2,2023-02-27,16,0.0,320.0
2930,2,5,2024-09-14,43,0.1,30960.0
2931,10,1,2024-04-20,19,0.15,32.3
2932,4,1,2023-09-01,33,0.05,1881.0
2933,8,1,2023-01-09,1,0.1,18.0
2934,1,3,2024-03-02,24,0.15,24480.0
2935,4,1,2024-02-16,47,0.1,2538.0
2936,9,4,2024-10-07,20,0.05,95.0
2937,7,4,2023-04-21,44,0.15,11220.0
2938,2,5,2024-06-03,17,0.05,12920.0
2939,2,1,2024-04-30,41,0.0,32800.0
2940,6,1,2024-12-20,44,0.05,1254.0
2941,9,2,2024-11-02,22,0.05,104.5
2942,5,4,2024-09-11,36,0.0,7920.0
2943,10,4,2023-10-03,26,0.15,44.199999999999996
2944,4,1,2024-01-21,44,0.0,2640.0
2945,6,2,2023-01-06,23,0.05,655.5
2946,7,2,2023-01-26,14,0.1,3780.0
2947,3,3,2024-01-28,40,0.15,5100.0
2948,4,1,2023-11-12,47,0.05,2679.0
2949,9,4,2023-09-06,46,0.1,207.0
2950,6,1,2023-06-05,16,0.15,408.0
2951,1,2,2023-07-13,2,0.0,2400.0
2952,10,5,2024-02-14,7,0.05,13.299999999999999
2953,6,1,2024-04-11,18,0.15,459.0
2954,4,5,2023-11-23,28,0.05,1596.0
2955,9,2,2024-07-14,8,0.05,38.0
2956,7,4,2023-11-24,32,0.1,8640.0
2957,6,3,2023-05-05,31,0.0,930.0
2958,9,4,2023-09-07,38,0.15,161.5
2959,6,4,2024-08-04,26,0.15,663.0
2960,2,2,2024-04-13,48,0.0,38400.0
2961,3,1,2024-08-07,38,0.15,4845.0
2962,7,5,2023-06-05,46,0.0,13800.0
2963,7,1,2023-07-06,33,0.05,9405.0
2964,7,5,2024-06-01,47,0.05,13395.0
2965,10,2,2023-05-10,14,0.05,26.599999999999998
2966,7,2,2023-02-13,39,0.1,10530.0
2967,4,3,2023-09-12,18,0.15,918.0
2968,1,1,2023-08-29,15,0.0,18000.0
2969,5,4,2024-04-19,50,0.1,9900.0
2970,8,3,2024-08-10,34,0.0,680.0
2971,9,5,2023-08-14,30,0.1,135.0
2972,1,3,2023-02-20,1,0.1,1080.0
2973,1,5,2023-01-10,50,0.0,60000.0
2974,9,4,2023-05-07,7,0.05,33.25
2975,2,2,2024-06-25,44,0.15,29920.0
2976,8,4,2024-08-04,34,0.1,612.0
2977,1,5,2023-09-13,21,0.1,22680.0
2978,1,1,2023-04-07,19,0.15,19380.0
2979,4,5,2023-08-24,29,0.1,1566.0
2980,2,5,2024-04-15,36,0.05,27360.0
2981,7,5,2023-06-28,14,0.0,4200.0
2982,5,3,2023-06-29,16,0.15,2992.0
2983,8,2,2023-07-03,22,0.05,418.0
2984,6,1,2024-06-29,33,0.05,940.5
2985,5,1,2023-09-01,2,0.0,440.0
2986,1,3,2024-02-02,4,0.05,4560.0
2987,1,4,2024-10-15,36,0.05,41040.0
2988,4,2,2024-09-20,25,0.1,1350.0
2989,6,2,2024-04-12,2,0.05,57.0
2990,5,1,2024-12-17,21,0.15,3927.0
2991,6,5,2023-07-27,19,0.0,570.0
2992,1,5,2024-02-15,40,0.15,40800.0
2993,2,1,2024-11-25,18,0.05,13680.0
2994,5,2,2024-07-06,23,0.15,4301.0
2995,10,2,2024-07-03,42,0.1,75.60000000000001
2996,2,3,2023-02-20,3,0.0,2400.0
2997,3,1,2023-04-23,33,0.15,4207.5
2998,6,1,2023-08-10,35,0.15,892.5
2999,3,4,2023-12-07,11,0.1,1485.0
3000,4,3,2023-11-01,8,0.1,432.0
3001,2,4,2023-03-21,30,0.05,22800.0
3002,1,4,2023-03-12,4,0.05,4560.0
3003,4,5,2023-01-28,46,0.05,2622.0
3004,10,4,2024-03-14,23,0.0,46.0
3005,5,2,2024-05-28,3,0.15,561.0
3006,2,1,2023-09-01,41,0.1,29520.0
3007,5,2,2024-10-10,13,0.05,2717.0
3008,5,2,2023-04-30,22,0.05,4598.0
3009,10,1,2024-06-06,15,0.1,27.0
3010,4,4,2024-02-05,39,0.15,1989.0
3011,6,1,2024-06-17,32,0.1,864.0
3012,6,1,2024-12-01,49,0.05,1396.5
3013,9,1,2024-06-29,34,0.0,170.0
3014,3,1,2023-02-03,5,0.05,712.5
3015,9,2,2023-11-05,48,0.05,228.0
3016,9,4,2023-03-14,38,0.1,171.0
3017,6,3,2024-01-24,49,0.0,1470.0
3018,10,5,2024-10-17,12,0.1,21.6
3019,6,2,2023-02-25,48,0.1,1296.0
3020,7,3,2024-09-14,37,0.1,9990.0
3021,6,1,2024-08-23,48,0.05,1368.0
3022,10,3,2023-08-30,50,0.0,100.0
3023,10,5,2024-08-16,36,0.05,68.39999999999999
3024,10,5,2024-07-02,7,0.1,12.6
3025,9,4,2024-05-02,8,0.15,34.0
3026,8,4,2023-10-05,17,0.1,306.0
3027,6,4,2023-09-25,46,0.05,1311.0
3028,7,5,2023-01-31,30,0.15,7650.0
3029,4,5,2023-07-06,35,0.05,1995.0
3030,4,4,2024-07-29,34,0.0,2040.0
3031,8,5,2024-05-12,49,0.0,980.0
3032,6,2,2024-09-28,17,0.0,510.0
3033,9,4,2023-08-31,45,0.1,202.5
3034,10,1,2023-07-08,37,0.0,74.0
3035,2,2,2024-11-25,8,0.1,5760.0
3036,6,1,2024-04-05,45,0.1,1215.0
3037,9,2,2024-06-22,34,0.05,161.5
3038,9,5,2024-01-14,7,0.05,33.25
3039,3,3,2023-12-09,11,0.0,1650.0
3040,1,1,2024-01-13,1,0.05,1140.0
3041,3,4,2023-05-08,42,0.15,5355.0
3042,8,2,2023-10-08,19,0.15,323.0
3043,5,4,2023-12-22,34,0.15,6358.0
3044,5,3,2024-04-16,15,0.15,2805.0
3045,4,1,2024-02-10,1,0.15,51.0
3046,5,2,2024-08-08,48,0.05,10032.0
3047,1,2,2024-12-09,41,0.15,41820.0
3048,8,2,2024-11-01,3,0.05,57.0
3049,8,1,2023-01-06,31,0.0,620.0
3050,1,2,2024-12-24,23,0.0,27600.0
3051,3,5,2024-06-23,7,0.05,997.5
3052,8,2,2024-12-15,16,0.0,320.0
3053,7,1,2024-08-08,11,0.0,3300.0
3054,7,2,2024-02-22,29,0.05,8265.0
3055,2,4,2024-07-03,43,0.1,30960.0
3056,1,5,2024-05-13,50,0.0,60000.0
3057,7,4,2024-04-10,22,0.1,5940.0
3058,7,1,2023-07-21,39,0.15,9945.0
3059,3,4,2024-10-25,14,0.15,1785.0
3060,2,4,2024-07-29,8,0.05,6080.0
3061,4,5,2023-10-09,24,0.0,1440.0
3062,4,5,2024-05-10,2,0.1,108.0
3063,5,2,2023-01-02,12,0.05,2508.0
3064,10,4,2023-01-11,11,0.05,20.9
3065,1,4,2023-10-24,38,0.15,38760.0
3066,5,5,2024-02-16,48,0.15,8976.0
3067,2,1,2024-02-02,12,0.05,9120.0
3068,1,3,2023-04-20,38,0.1,41040.0
3069,5,1,2024-10-04,30,0.0,6600.0
3070,6,5,2024-04-24,34,0.0,1020.0
3071,5,2,2023-11-15,2,0.05,418.0
3072,3,2,2024-12-10,36,0.15,4590.0
3073,4,2,2023-06-07,27,0.1,1458.0
3074,4,2,2023-09-04,8,0.05,456.0
3075,9,5,2023-06-01,9,0.0,45.0
3076,8,4,2023-10-12,36,0.05,684.0
3077,5,2,2024-08-21,3,0.15,561.0
3078,5,4,2023-03-21,4,0.15,748.0
3079,7,4,2023-09-06,3,0.05,855.0
3080,6,4,2024-11-21,29,0.1,783.0
3081,1,1,2024-10-23,15,0.05,17100.0
3082,10,1,2023-10-20,49,0.05,93.1
3083,6,1,2024-05-09,17,0.05,484.5
3084,9,1,2024-06-18,45,0.0,225.0
3085,2,2,2024-11-23,30,0.0,24000.0
3086,6,5,2024-03-20,9,0.15,229.5
3087,5,1,2023-09-08,44,0.05,9196.0
3088,4,1,2023-08-25,22,0.1,1188.0
3089,3,4,2023-08-05,14,0.0,2100.0
3090,5,5,2023-12-23,28,0.15,5236.0
3091,4,2,2023-02-17,44,0.05,2508.0
3092,7,5,2024-01-23,13,0.1,3510.0
3093,6,1,2023-06-11,47,0.1,1269.0
3094,2,1,2024-06-28,49,0.05,37240.0
3095,5,3,2023-12-16,18,0.1,3564.0
3096,3,1,2024-10-27,6,0.05,855.0
3097,2,3,2023-08-11,14,0.0,11200.0
3098,2,2,2023-05-14,42,0.15,28560.0
3099,4,4,2023-10-23,2,0.1,108.0
3100,2,3,2023-12-01,17,0.15,11560.0
3101,2,2,2024-02-19,34,0.05,25840.0
3102,6,5,2024-11-22,29,0.1,783.0
3103,8,2,2024-02-12,40,0.1,720.0
3104,5,1,2023-09-22,25,0.0,5500.0
3105,5,3,2023-11-11,39,0.15,7293.0
3106,3,5,2024-08-11,31,0.15,3952.5
3107,6,5,2023-12-26,5,0.0,150.0
3108,8,4,2023-10-01,41,0.05,779.0
3109,7,2,2023-04-08,7,0.05,1995.0
3110,1,4,2023-09-09,46,0.05,52440.0
3111,6,1,2024-04-05,48,0.1,1296.0
3112,9,2,2024-10-06,26,0.0,130.0
3113,6,4,2023-04-14,5,0.0,150.0
3114,8,4,2023-06-17,40,0.0,800.0
3115,5,3,2024-01-05,22,0.15,4114.0
3116,2,4,2024-06-21,11,0.1,7920.0
3117,8,3,2023-08-22,29,0.1,522.0
3118,10,3,2023-07-06,13,0.0,26.0
3119,5,5,2024-01-02,16,0.0,3520.0
3120,10,4,2024-03-08,6,0.15,10.2
3121,2,3,2024-11-30,47,0.15,31960.0
3122,8,5,2024-07-10,37,0.0,740.0
3123,4,3,2023-08-23,31,0.0,1860.0
3124,1,4,2023-06-23,43,0.15,43860.0
3125,6,3,2023-10-30,7,0.1,189.0
3126,6,2,2023-10-09,26,0.15,663.0
3127,1,3,2024-10-11,19,0.15,19380.0
3128,3,1,2023-07-09,10,0.15,1275.0
3129,10,4,2024-09-27,50,0.0,100.0
3130,3,4,2024-06-06,31,0.1,4185.0
3131,8,5,2024-02-29,18,0.1,324.0
3132,2,5,2023-05-05,19,0.05,14440.0
3133,7,5,2024-09-28,50,0.1,13500.0
3134,1,2,2024-11-24,12,0.0,14400.0
3135,5,2,2023-01-23,2,0.05,418.0
3136,6,4,2023-01-30,18,0.05,513.0
3137,9,4,2023-07-11,10,0.15,42.5
3138,9,4,2024-02-08,36,0.15,153.0
3139,5,5,2023-05-04,33,0.0,7260.0
3140,1,4,2024-01-06,2,0.1,2160.0
3141,6,4,2024-08-08,46,0.05,1311.0
3142,3,1,2023-05-13,36,0.15,4590.0
3143,2,2,2023-03-24,23,0.05,17480.0
3144,3,4,2024-08-25,27,0.05,3847.5
3145,2,4,2023-11-04,18,0.15,12240.0
3146,10,4,2024-04-13,16,0.1,28.8
3147,6,3,2024-07-02,5,0.15,127.5
3148,10,3,2023-01-31,24,0.15,40.8
3149,3,2,2024-10-22,40,0.0,6000.0
3150,4,3,2023-07-17,24,0.15,1224.0
3151,10,4,2024-04-18,8,0.15,13.6
3152,10,4,2023-08-04,4,0.15,6.8
3153,2,2,2024-09-24,15,0.0,12000.0
3154,9,4,2023-06-01,39,0.05,185.25
3155,2,5,2024-06-29,10,0.05,7600.0
3156,4,3,2024-01-31,31,0.15,1581.0
3157,1,1,2023-06-03,4,0.1,4320.0
3158,4,2,2024-11-04,25,0.05,1425.0
3159,4,2,2024-10-09,44,0.0,2640.0
3160,10,1,2023-03-06,18,0.1,32.4
3161,1,2,2024-11-21,27,0.0,32400.0
3162,3,5,2023-09-03,40,0.1,5400.0
3163,2,2,2024-08-09,50,0.1,36000.0
3164,7,5,2023-11-30,16,0.1,4320.0
3165,3,2,2023-03-08,24,0.05,3420.0
3166,8,4,2024-12-12,7,0.1,126.0
3167,9,4,2024-03-29,10,0.1,45.0
3168,2,4,2023-02-24,1,0.05,760.0
3169,9,4,2023-06-11,34,0.1,153.0
3170,1,2,2024-02-06,9,0.1,9720.0
3171,5,2,2024-10-31,5,0.1,990.0
3172,7,4,2024-03-23,9,0.05,2565.0
3173,4,5,2023-11-10,22,0.1,1188.0
3174,10,5,2023-06-09,46,0.15,78.2
3175,10,5,2023-04-11,29,0.05,55.099999999999994
3176,3,2,2024-07-22,13,0.1,1755.0
3177,8,4,2024-12-23,25,0.0,500.0
3178,3,5,2023-01-21,23,0.05,3277.5
3179,10,4,2023-08-07,43,0.15,73.1
3180,9,3,2024-11-30,38,0.15,161.5
3181,1,1,2024-06-28,27,0.0,32400.0
3182,6,1,2023-05-02,29,0.0,870.0
3183,9,2,2024-10-17,6,0.05,28.5
3184,1,5,2024-11-20,20,0.1,21600.0
3185,1,4,2023-03-14,47,0.15,47940.0
3186,6,3,2023-10-22,6,0.05,171.0
3187,1,2,2023-05-11,48,0.05,54720.0
3188,4,4,2023-03-11,42,0.05,2394.0
3189,2,2,2024-08-07,2,0.0,1600.0
3190,1,4,2023-08-19,35,0.15,35700.0
3191,7,5,2023-04-09,3,0.1,810.0
3192,3,5,2024-11-02,37,0.15,4717.5
3193,4,3,2023-05-17,3,0.1,162.0
3194,3,1,2023-04-09,49,0.1,6615.0
3195,1,5,2024-12-08,20,0.0,24000.0
3196,1,1,2024-06-24,6,0.1,6480.0
3197,4,2,2023-07-25,29,0.1,1566.0
3198,7,5,2023-04-11,4,0.1,1080.0
3199,5,3,2023-04-25,23,0.1,4554.0
3200,8,5,2024-01-27,48,0.0,960.0
3201,9,3,2023-10-22,36,0.1,162.0
3202,6,2,2024-01-15,42,0.0,1260.0
3203,2,3,2024-07-28,8,0.15,5440.0
3204,5,1,2023-10-08,44,0.05,9196.0
3205,5,1,2024-06-23,49,0.1,9702.0
3206,2,1,2023-07-16,48,0.15,32640.0
3207,4,4,2023-01-08,20,0.1,1080.0
3208,2,5,2024-03-24,19,0.0,15200.0
3209,10,3,2023-04-21,31,0.05,58.9
3210,3,5,2024-04-08,2,0.15,255.0
3211,3,5,2024-07-03,4,0.05,570.0
3212,7,2,2024-06-01,39,0.0,11700.0
3213,8,2,2023-01-16,41,0.05,779.0
3214,3,4,2023-07-20,19,0.05,2707.5
3215,1,4,2023-06-25,43,0.05,49020.0
3216,2,2,2023-05-10,33,0.05,25080.0
3217,5,1,2023-01-23,48,0.1,9504.0
3218,9,4,2023-04-14,1,0.15,4.25
3219,9,3,2023-02-13,41,0.1,184.5
3220,4,4,2023-04-04,31,0.15,1581.0
3221,3,1,2023-04-06,48,0.1,6480.0
3222,3,3,2024-04-15,16,0.1,2160.0
3223,5,4,2023-04-16,11,0.05,2299.0
3224,7,5,2023-01-31,13,0.15,3315.0
3225,6,1,2024-03-19,32,0.05,912.0
3226,1,1,2023-03-24,31,0.15,31620.0
3227,5,1,2024-10-24,4,0.0,880.0
3228,5,4,2024-06-27,42,0.1,8316.0
3229,8,3,2023-06-23,40,0.05,760.0
3230,2,3,2024-01-07,24,0.0,19200.0
3231,7,2,2024-04-09,6,0.15,1530.0
3232,7,4,2023-04-29,23,0.1,6210.0
3233,10,1,2023-11-21,30,0.15,51.0
3234,4,4,2023-12-08,7,0.05,399.0
3235,7,2,2024-05-28,18,0.1,4860.0
3236,9,1,2024-09-03,48,0.0,240.0
3237,10,4,2024-03-24,29,0.0,58.0
3238,8,5,2024-04-09,19,0.05,361.0
3239,6,4,2023-01-13,29,0.15,739.5
3240,1,1,2024-03-04,43,0.1,46440.0
3241,5,2,2024-02-07,29,0.1,5742.0
3242,4,4,2023-12-17,48,0.1,2592.0
3243,6,5,2024-12-28,45,0.0,1350.0
3244,2,2,2023-06-14,12,0.1,8640.0
3245,2,1,2024-01-07,1,0.15,680.0
3246,10,4,2024-09-11,42,0.05,79.8
3247,6,1,2023-02-09,26,0.05,741.0
3248,6,2,2023-05-23,33,0.0,990.0
3249,2,3,2024-06-21,25,0.1,18000.0
3250,4,4,2023-10-28,33,0.0,1980.0
3251,1,1,2023-05-26,1,0.0,1200.0
3252,5,3,2023-02-03,31,0.0,6820.0
3253,7,2,2023-10-24,34,0.15,8670.0
3254,4,5,2024-06-01,29,0.1,1566.0
3255,9,3,2024-08-28,19,0.05,90.25
3256,4,1,2024-05-03,24,0.1,1296.0
3257,1,1,2024-10-01,24,0.05,27360.0
3258,10,4,2023-06-25,43,0.15,73.1
3259,7,4,2023-06-18,19,0.05,5415.0
3260,9,3,2023-04-10,16,0.0,80.0
3261,5,1,2023-04-15,11,0.05,2299.0
3262,9,1,2024-03-26,41,0.05,194.75
3263,8,4,2024-02-28,4,0.05,76.0
3264,6,4,2024-12-09,2,0.15,51.0
3265,5,5,2024-10-30,23,0.05,4807.0
3266,8,3,2023-04-24,45,0.0,900.0
3267,2,1,2024-05-09,36,0.05,27360.0
3268,9,2,2024-05-08,45,0.0,225.0
3269,2,3,2024-12-10,17,0.05,12920.0
3270,10,1,2023-09-02,16,0.05,30.4
3271,7,3,2023-10-21,13,0.1,3510.0
3272,4,3,2024-08-23,44,0.05,2508.0
3273,4,5,2023-08-22,30,0.15,1530.0
3274,10,4,2024-10-18,46,0.0,92.0
3275,6,3,2023-08-04,47,0.15,1198.5
3276,3,5,2024-05-14,6,0.1,810.0
3277,10,2,2023-05-15,27,0.0,54.0
3278,8,5,2024-04-20,22,0.05,418.0
3279,5,2,2023-02-01,24,0.05,5016.0
3280,8,2,2023-08-01,28,0.0,560.0
3281,5,1,2024-12-13,15,0.05,3135.0
3282,7,3,2023-09-14,31,0.1,8370.0
3283,6,3,2023-12-08,13,0.15,331.5
3284,9,1,2024-07-30,6,0.05,28.5
3285,9,2,2024-11-21,50,0.1,225.0
3286,10,1,2023-02-14,29,0.15,49.3
3287,2,1,2024-03-06,50,0.05,38000.0
3288,2,2,2023-06-03,38,0.05,28880.0
3289,4,2,2023-02-19,20,0.15,1020.0
3290,5,3,2023-07-07,1,0.05,209.0
3291,8,2,2024-07-09,50,0.05,950.0
3292,3,4,2023-08-25,12,0.05,1710.0
3293,10,2,2023-03-20,49,0.0,98.0
3294,4,5,2023-11-16,38,0.15,1938.0
3295,8,5,2024-01-17,18,0.05,342.0
3296,4,4,2024-08-29,40,0.0,2400.0
3297,7,4,2023-05-18,18,0.0,5400.0
3298,9,1,2024-01-26,34,0.1,153.0
3299,6,2,2024-08-20,35,0.0,1050.0
3300,9,3,2024-11-02,40,0.15,170.0
3301,3,1,2024-10-02,9,0.1,1215.0
3302,2,2,2024-03-28,2,0.15,1360.0
3303,7,1,2024-10-30,36,0.1,9720.0
3304,4,1,2023-05-02,9,0.05,513.0
3305,10,2,2023-11-25,33,0.15,56.1
3306,8,2,2023-12-17,23,0.15,391.0
3307,6,4,2024-12-26,47,0.15,1198.5
3308,3,5,2023-03-21,3,0.0,450.0
3309,9,3,2023-08-04,2,0.1,9.0
3310,10,2,2024-12-23,37,0.15,62.9
3311,10,3,2023-08-20,43,0.0,86.0
3312,1,5,2023-02-20,34,0.0,40800.0
3313,3,2,2024-10-26,6,0.05,855.0
3314,3,5,2024-05-02,27,0.1,3645.0
3315,7,4,2023-08-16,39,0.15,9945.0
3316,1,5,2024-04-26,37,0.05,42180.0
3317,10,3,2024-11-05,8,0.1,14.4
3318,8,4,2023-05-21,29,0.1,522.0
3319,3,1,2024-04-13,28,0.1,3780.0
3320,7,3,2023-01-19,9,0.1,2430.0
3321,7,4,2024-11-05,13,0.1,3510.0
3322,7,3,2023-12-30,32,0.0,9600.0
3323,4,3,2023-07-22,21,0.0,1260.0
3324,2,1,2023-08-11,9,0.0,7200.0
3325,9,5,2024-09-29,24,0.1,108.0
3326,4,2,2023-03-25,50,0.0,3000.0
3327,8,4,2024-06-14,17,0.0,340.0
3328,6,5,2024-09-10,6,0.15,153.0
3329,10,3,2024-03-31,38,0.1,68.4
3330,5,3,2023-10-15,43,0.1,8514.0
3331,4,3,2023-06-28,33,0.0,1980.0
3332,4,4,2023-04-28,2,0.15,102.0
3333,9,3,2024-07-17,19,0.1,85.5
3334,3,5,2024-08-04,10,0.0,1500.0
3335,10,3,2023-01-11,39,0.1,70.2
3336,5,1,2024-05-07,36,0.0,7920.0
3337,5,5,2024-12-01,43,0.1,8514.0
3338,7,1,2023-10-24,4,0.15,1020.0
3339,5,2,2024-09-19,39,0.15,7293.0
3340,10,3,2023-04-22,17,0.1,30.6
3341,9,2,2023-05-25,37,0.05,175.75
3342,3,5,2024-01-14,25,0.05,3562.5
3343,2,5,2024-08-23,8,0.05,6080.0
3344,5,2,2024-09-13,26,0.0,5720.0
3345,7,4,2024-11-05,17,0.0,5100.0
3346,10,4,2024-05-11,48,0.05,91.19999999999999
3347,5,5,2024-10-17,6,0.15,1122.0
3348,1,3,2023-05-22,1,0.0,1200.0
3349,1,1,2024-04-14,8,0.15,8160.0
3350,8,5,2023-09-09,44,0.15,748.0
3351,9,4,2024-05-23,26,0.0,130.0
3352,5,4,2023-07-29,28,0.0,6160.0
3353,10,1,2023-07-27,5,0.15,8.5
3354,2,4,2024-06-06,49,0.1,35280.0
3355,6,1,2024-05-28,34,0.15,867.0
3356,5,1,2024-01-20,18,0.15,3366.0
3357,1,4,2023-04-13,38,0.15,38760.0
3358,9,3,2023-02-14,47,0.05,223.25
3359,2,5,2023-02-23,22,0.1,15840.0
3360,3,3,2024-12-05,32,0.1,4320.0
3361,7,4,2023-12-15,2,0.15,510.0
3362,3,1,2023-10-14,10,0.15,1275.0
3363,8,5,2023-03-17,25,0.0,500.0
3364,4,4,2024-05-31,13,0.15,663.0
3365,1,3,2023-03-04,43,0.15,43860.0
3366,2,1,2023-12-29,40,0.05,30400.0
3367,7,4,2023-04-12,37,0.1,9990.0
3368,6,1,2023-10-13,31,0.0,930.0
3369,4,1,2024-09-26,38,0.1,2052.0
3370,4,1,2023-12-28,16,0.0,960.0
3371,7,2,2024-10-15,48,0.15,12240.0
3372,1,1,2024-02-18,28,0.05,31920.0
3373,2,3,2024-01-30,37,0.0,29600.0
3374,4,4,2024-07-05,46,0.05,2622.0
3375,10,2,2024-01-23,34,0.1,61.2
3376,7,3,2023-08-18,47,0.0,14100.0
3377,10,4,2024-01-23,21,0.1,37.800000000000004
3378,8,4,2024-05-18,35,0.0,700.0
3379,6,3,2024-05-19,16,0.15,408.0
3380,10,4,2023-04-21,39,0.1,70.2
3381,2,1,2023-10-27,14,0.15,9520.0
3382,3,3,2023-01-14,40,0.15,5100.0
3383,7,3,2024-04-29,45,0.15,11475.0
3384,10,3,2023-06-08,4,0.05,7.6
3385,2,2,2023-09-27,31,0.1,22320.0
3386,10,4,2024-01-31,6,0.1,10.8
3387,6,2,2023-04-21,1,0.1,27.0
3388,6,3,2024-08-24,6,0.05,171.0
3389,2,2,2024-12-31,15,0.15,10200.0
3390,7,4,2024-09-20,5,0.15,1275.0
3391,6,1,2024-02-07,34,0.0,1020.0
3392,4,2,2024-09-01,28,0.0,1680.0
3393,1,2,2024-05-21,38,0.1,41040.0
3394,2,5,2023-05-04,22,0.05,16720.0
3395,6,1,2023-08-26,23,0.0,690.0
3396,5,4,2023-09-07,13,0.1,2574.0
3397,4,1,2024-01-03,49,0.15,2499.0
3398,6,5,2023-10-20,21,0.05,598.5
3399,10,4,2023-01-13,28,0.0,56.0
3400,4,1,2023-07-25,30,0.15,1530.0
3401,4,1,2024-02-19,19,0.05,1083.0
3402,1,5,2023-10-12,45,0.0,54000.0
3403,5,5,2024-11-20,17,0.1,3366.0
3404,1,2,2024-10-29,50,0.0,60000.0
3405,8,1,2024-04-06,19,0.1,342.0
3406,2,4,2023-01-12,33,0.05,25080.0
3407,4,1,2024-02-08,7,0.05,399.0
3408,10,2,2024-11-13,18,0.05,34.199999999999996
3409,3,4,2023-01-18,13,0.1,1755.0
3410,9,5,2024-04-10,22,0.0,110.0
3411,3,2,2023-04-28,45,0.15,5737.5
3412,4,5,2024-07-13,14,0.1,756.0
3413,8,5,2023-02-05,46,0.0,920.0
3414,3,4,2024-02-21,13,0.1,1755.0
3415,6,2,2024-02-07,42,0.0,1260.0
3416,9,4,2024-09-18,23,0.0,115.0
3417,5,2,2023-09-29,6,0.05,1254.0
3418,10,1,2023-03-13,32,0.05,60.8
3419,6,4,2023-04-10,43,0.15,1096.5
3420,7,1,2023-01-13,50,0.15,12750.0
3421,6,5,2023-09-01,33,0.15,841.5
3422,8,2,2024-03-27,23,0.15,391.0
3423,10,1,2024-10-27,33,0.05,62.699999999999996
3424,7,3,2023-08-23,14,0.15,3570.0
3425,4,2,2023-07-24,46,0.15,2346.0
3426,4,1,2024-06-02,35,0.05,1995.0
3427,1,5,2023-01-25,28,0.15,28560.0
3428,3,2,2024-07-30,3,0.0,450.0
3429,5,1,2024-08-19,14,0.0,3080.0
3430,8,1,2024-07-09,35,0.1,630.0
3431,6,1,2023-10-18,28,0.1,756.0
3432,2,2,2024-04-10,6,0.15,4080.0
3433,9,1,2024-05-29,17,0.0,85.0
3434,10,1,2023-05-22,22,0.0,44.0
3435,4,4,2023-02-23,8,0.0,480.0
3436,7,3,2024-05-10,10,0.1,2700.0
3437,3,2,2024-07-12,25,0.0,3750.0
3438,1,3,2023-12-23,3,0.1,3240.0
3439,9,2,2023-10-05,37,0.1,166.5
